農地	0.277857
飛灰	0.210955
考題	0.190864
臺中	0.190864
煤灰	0.190864
彰濱	0.170772
我們	0.162787
署長	0.154972
環保署	0.154972
桃園縣	0.147267
場址	0.147267
彰化	0.128833
標準	0.125369
工業區	0.118837
爐石	0.105477
南星	0.105477
線西區	0.105477
環評書	0.105477
焚化爐	0.095432
塵灰	0.095432
造陸	0.089555
農作物	0.082152
生產力	0.082152
污染	0.069464
多久	0.068304
重金屬	0.066230
土壤	0.063588
環保	0.057712
縣市	0.056676
農民	0.055709
傷害	0.054371
