奧地利	0.388157
外交部	0.225782
紐格包爾	0.194078
Gunter	0.097039
博物院	0.097039
故宮	0.097039
史亞平	0.097039
Wolfgang	0.097039
Fritz	0.097039
Stelzmuller	0.097039
史托褔	0.097039
文經	0.097039
紐格包	0.097039
龍山寺	0.097039
Neugebauer	0.097039
Stummvoll	0.097039
午宴	0.097039
慕勒	0.097039
爾等	0.097039
史特茲	0.097039
訪賓	0.087797
公務員	0.087797
副議長	0.087797
太魯閣	0.087797
中華民國	0.085800
婦女部	0.082391
紀念堂	0.078555
工會	0.071094
公務人員	0.066338
中正	0.066338
公務	0.065067
唐佩君	0.062840
公園	0.062840
現況	0.061852
司長	0.060932
行程	0.060071
新聞稿	0.057096
大樓	0.055825
設施	0.055233
財經	0.052142
