媽祖	0.546647
龍鳳宮	0.300121
信眾	0.242954
龍德宮	0.191113
桃園	0.153509
竹南	0.150061
起馬炮	0.135769
吳志揚	0.127409
福安宮	0.075030
芳苑	0.075030
鐵馬隊	0.075030
行腳	0.075030
9年	0.075030
順風耳	0.075030
千里眼	0.075030
南巡	0.075030
宮連	0.075030
陣頭	0.075030
鄭文燦	0.075030
神像	0.075030
紫雲	0.075030
竹北	0.075030
普天宮	0.075030
扶輦	0.075030
起馬	0.075030
長褚春	0.075030
蘇家	0.075030
鐵馬	0.075030
拱範宮	0.075030
神尊	0.075030
大仙	0.075030
天后宮	0.075030
信徒	0.075030
輦轎	0.075030
迎神隊	0.075030
天上聖母	0.067884
麥寮鄉	0.067884
宮廟	0.067884
蓮花	0.067884
潘振豐	0.067884
祖廟	0.067884
蘆竹鄉	0.067884
苑裡	0.067884
七夜	0.067884
高潮	0.067884
廟方	0.067884
清水	0.067884
伸港	0.063704
雲林縣	0.063704
龍德	0.060739
寶座	0.060739
首日	0.060739
民代	0.058438
零時	0.058438
小型	0.056559
王金平	0.054103
桃園縣	0.052378
