法鼓山	0.331690
羅漢	0.219447
蘭嶼	0.195202
法師	0.142187
國父	0.132676
園區	0.104284
坐姿	0.097039
建址	0.097039
秋天	0.097039
大使	0.097039
實業	0.097039
老雀榕	0.097039
馬英九	0.088614
訪查	0.087797
伍錦霖	0.087797
共同體	0.087797
種子	0.087797
北市	0.084021
方丈果	0.082391
養分	0.078555
孫中山	0.078555
紀念日	0.075580
考試院	0.073149
監察院長	0.073149
植樹節	0.073149
環境	0.071274
王建	0.071094
農委會	0.069973
圖書館	0.065067
減碳	0.065067
長朱立倫	0.063907
英國	0.062840
氣候	0.062840
朱立倫	0.062840
司法院長	0.060071
賴浩敏	0.060071
生命	0.056446
位置	0.055233
昨天	0.053934
環保	0.053095
