陸海空軍	0.176552
禁閉室	0.176552
國防部	0.166146
軍法	0.139430
洪案	0.134657
洪仲丘	0.123814
大移監	0.103971
體能	0.103971
三八制	0.103971
枉死案	0.103971
高華柱	0.103971
悔過室	0.103971
懲罰法	0.094068
陳培煌	0.094068
歷史	0.090023
受刑人	0.084166
軍審	0.084166
特別法	0.084166
司法	0.081346
審判法	0.080979
警訊	0.080979
白衫軍	0.080979
軍人	0.076172
刑法	0.076172
疏失	0.074264
國防部長	0.071076
凱道	0.069715
15日	0.068472
訓練	0.067328
政院	0.062680
年輕人	0.061907
8月	0.061174
人權	0.059178
國軍	0.057426
時期	0.056887
體制	0.055866
軍事	0.055382
保障	0.055382
處分	0.053594
人事	0.052386
管理	0.050920
體系	0.050575
