宏宇|昨天	0.163427
戶役政|系統	0.156694
中國|網路	0.154138
網路|公司	0.149534
資拓|宏宇	0.149534
客戶|資料	0.138171
系統|承包商	0.118693
承包商|資拓	0.115623
轉包|中國	0.104462
報導|戶役政	0.081713
前天|備詢	0.081713
負責|管理	0.073746
資料|絕無	0.073746
公司|純屬	0.073746
埋藏|後門	0.073746
報導|戶政	0.073746
客戶|負責	0.073746
取得|客戶	0.073746
程式|戶役政	0.073746
聲明|媒體	0.073746
資料|埋藏	0.073746
指出|客戶	0.073746
管理|公司	0.073746
公司|資拓	0.073746
資料|客戶	0.073746
資安|國安	0.073746
後門|資料	0.073746
純屬|杜撰	0.073746
昨天|發表	0.073746
鄭麗君|昨天	0.073746
絕無|資安	0.073746
國安|議題	0.073746
指出|公司	0.069086
撰寫|程式	0.069086
聲明稿|指出	0.069086
業務|中國	0.069086
發出|聲明稿	0.069086
公司|國外	0.069086
系統|絕無	0.069086
公司|取得	0.069086
中國|工程師	0.069086
工程師|參與	0.069086
參與|撰寫	0.069086
蔡得勝|前天	0.069086
國外|公司	0.065779
公司|業務	0.063214
昨天|發出	0.061118
絕無|轉包	0.061118
備詢|戶役政	0.059347
聲明|指出	0.057812
院會|質詢	0.057812
委員|鄭麗君	0.057812
民進黨籍|委員	0.057812
局長|蔡得勝	0.056458
宏宇|國際	0.056458
轉包給|中國	0.055247
國家|局長	0.055247
表示|國家	0.055247
國際|股份	0.055247
軟體|轉包給	0.054151
質詢|行政院	0.054151
發表|聲明	0.053151
戶政|系統	0.053151
系統|轉包	0.052231
昨天|上午	0.048491
股份|有限	0.047280
宜樺|表示	0.047280
媒體|報導	0.047280
有限|公司	0.046719
本報|報導	0.046184
立法院|院會	0.039902
上午|立法院	0.031345
長江|宜樺	0.025853
行政院|長江	0.025502
