北京|機場	0.183552
副局長|萬里	0.166647
加強|安檢	0.138112
北京|班機	0.130639
航空|公司	0.124844
航警局|昨天	0.092325
昨天|民航局	0.092325
萬里|昨天	0.092325
民航局|三月	0.092325
四日|接到	0.092325
民航局|3月	0.083324
加派|便衣	0.083324
透露|情治	0.083324
表示|民航局	0.083324
航空局|副局長	0.083324
規定|國內	0.083324
人數|透露	0.083324
機場|加強	0.083324
通報|宣稱	0.083324
報導|民航局	0.083324
相關|人數	0.083324
便衣|人力	0.083324
機場|萬里	0.083324
萬里|民航局	0.083324
人力|機場	0.083324
八日|凌晨	0.083324
萬里|上午	0.083324
炸掉|中國	0.083324
宣稱|炸掉	0.083324
情治|單位	0.083324
警察局|加派	0.083324
公司|通報	0.083324
民航局|規定	0.083324
通報|炸掉	0.083324
接到|中華	0.078058
特別|北京	0.078058
民航局|副局長	0.078058
航警|大陸	0.078058
班機|八日	0.078058
情資|航警	0.078058
作業|相關	0.078058
公司|飛往	0.078058
失聯|航警局	0.078058
大陸|特別	0.078058
安檢|作業	0.078058
指出|上週	0.078058
單位|負責	0.078058
上週|接獲	0.078058
接到|華航	0.074322
4日|接到	0.074322
班機|加強	0.074322
航空|警察局	0.074322
凌晨|失聯	0.074322
華航|通報	0.074322
國內|相關	0.074322
炸掉|北京	0.074322
機場|情資	0.071424
三月|四日	0.071424
接獲|北京	0.071424
大陸|北京	0.069056
飛往|北京	0.067054
中華|航空	0.065320
昨天|指出	0.061184
3月|4日	0.061184
備詢|表示	0.058052
立法院|備詢	0.054788
馬來西亞|航空	0.052182
本報|報導	0.052182
相關|單位	0.046529
上午|立法院	0.035416
中國|大陸	0.030931
