-3.99E-02,5.63E-02,-4.22E-02,5.92E-02,-1.17E-01,3.16E-03,3.11E-02,8.92E-03,3.09E-02,-9.78E-03,7.60E-02,1.29E-01,7.05E-02,-2.21E-02,3.49E-02,-1.11E-01,1.45E-01,-4.15E-02,2.86E-01,____8__5________3_______________.txt,25
-1.17E-02,2.72E-02,-4.21E-02,4.55E-02,-1.13E-01,2.36E-02,4.56E-02,3.39E-02,5.85E-02,-5.15E-02,3.63E-02,1.13E-01,8.09E-02,-4.41E-02,4.45E-02,1.21E-01,-3.04E-02,1.49E-03,-1.56E-01,____8__5________3_______________.txt,26
-2.49E-02,4.11E-02,2.25E-03,1.89E-02,-5.47E-02,3.05E-02,8.75E-03,-1.24E-03,2.32E-02,2.34E-02,1.76E-02,4.10E-02,-2.94E-02,8.74E-02,-8.26E-04,5.77E-02,-1.04E-02,-1.88E-02,6.43E-02,____8__5________3_______________.txt,27
-1.69E-03,-4.14E-03,-1.93E-03,-2.48E-03,-4.11E-03,8.96E-04,-8.95E-04,-2.86E-03,3.38E-06,-5.11E-03,4.57E-03,9.75E-03,3.54E-04,-6.38E-03,-4.83E-03,9.14E-03,3.02E-03,-2.34E-03,-1.98E-03,____8__5________3_______________.txt,28
-2.19E-04,-8.94E-04,-8.16E-04,1.33E-03,8.29E-04,-1.85E-03,2.61E-04,2.29E-03,-5.39E-03,7.46E-04,-2.03E-03,-2.61E-03,5.50E-03,6.06E-04,-1.71E-04,2.18E-03,1.37E-03,-3.03E-03,1.40E-03,____8__5______________________________________________1__________.txt,29
-2.87E-02,1.51E-02,2.90E-03,-1.01E-02,-2.10E-02,2.01E-03,-3.52E-02,7.63E-03,-2.44E-02,-3.23E-02,5.77E-02,-2.43E-03,-3.47E-03,-3.49E-02,-3.57E-02,1.83E-02,-4.30E-02,4.05E-02,2.80E-03,____8__5________4_______________.txt,30
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-8.08E-28,0.00E+00,0.00E+00,-2.65E-23,0.00E+00,-6.78E-21,1.36E-20,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,____8__5________4______________.txt,31
-1.05E-01,-1.58E-01,-4.68E-02,-5.21E-02,-3.82E-02,-1.83E-02,-7.66E-02,1.21E-01,-6.37E-03,-2.19E-01,1.45E-01,-2.27E-01,8.94E-02,5.97E-02,1.36E-02,-4.97E-02,2.06E-01,-1.68E-01,-2.75E-01,____8__5________4____________.txt,32
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.96E-31,-2.52E-29,8.08E-28,-1.03E-25,0.00E+00,-6.62E-24,4.24E-22,1.69E-21,-2.71E-20,8.13E-20,-1.39E-17,-3.33E-16,-2.08E-17,-4.16E-17,____8__5________4______________.txt,33
0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.50E-36,6.16E-33,7.89E-31,1.01E-28,6.46E-27,2.07E-25,1.65E-24,-5.29E-23,4.24E-22,0.00E+00,1.36E-20,-3.47E-18,-3.33E-16,-4.16E-17,-1.39E-17,____8__5________4______________.txt,34
-6.21E-03,-1.80E-02,-4.65E-03,-3.46E-03,-5.56E-03,5.30E-03,-1.48E-02,5.43E-03,4.33E-03,-6.35E-03,1.27E-02,-6.09E-03,-1.46E-03,6.32E-03,-4.34E-03,7.32E-03,-1.01E-02,1.38E-02,1.90E-02,____8__5________4_______________.txt,35
-1.69E-03,1.86E-03,1.94E-03,2.05E-03,1.45E-05,-6.39E-04,-9.22E-04,5.16E-04,-1.44E-03,1.09E-04,-1.51E-03,-1.70E-03,-7.27E-04,-9.51E-05,-2.04E-03,-2.06E-03,2.79E-04,-4.18E-06,-1.64E-03,____8__5________4_______________.txt,36
-1.73E-02,-1.96E-02,-1.04E-02,-4.49E-02,-6.90E-03,1.30E-02,-7.77E-02,6.13E-02,-3.26E-02,-9.81E-02,1.69E-01,-4.07E-02,-2.70E-02,-2.75E-02,-1.16E-01,9.05E-02,-1.82E-01,1.94E-01,1.57E-01,____8__5________4______________.txt,37
-4.60E-02,-6.76E-02,-2.62E-02,-1.94E-02,-2.06E-02,6.01E-03,-1.15E-01,5.90E-02,-9.29E-04,-1.57E-01,1.36E-01,-9.90E-02,-8.79E-03,2.24E-02,1.25E-02,3.21E-02,-1.19E-02,-4.54E-02,6.47E-02,____8__5________4_______________.txt,38
0.00E+00,0.00E+00,0.00E+00,7.01E-46,-2.87E-42,-4.70E-38,-1.20E-35,-1.54E-33,0.00E+00,-1.26E-29,0.00E+00,0.00E+00,2.07E-25,-3.97E-23,-2.12E-22,-5.42E-20,-3.47E-18,0.00E+00,3.47E-18,____8__5________4______________.txt,39
-3.58E-02,2.54E-02,-1.48E-02,-4.53E-02,1.76E-03,5.22E-03,-1.73E-01,1.50E-01,-2.23E-02,-2.48E-01,3.13E-01,-1.74E-01,-3.84E-02,-3.58E-02,-1.38E-01,5.83E-02,-3.14E-01,2.78E-01,2.09E-01,____8__5________4_______________.txt,40
-1.13E-04,2.00E-04,-5.03E-04,-1.37E-03,2.87E-04,-3.72E-04,-1.05E-03,1.85E-03,-6.52E-04,-3.65E-03,2.38E-03,-7.50E-04,1.88E-03,2.25E-03,-9.40E-04,-9.90E-04,3.43E-03,-4.77E-03,-2.21E-03,____8__5________4_________________.txt,41
-1.64E-02,-2.08E-02,-1.53E-02,-1.85E-02,-1.08E-02,6.27E-03,-2.56E-02,1.87E-02,-3.47E-03,-5.76E-02,2.83E-02,7.32E-03,2.05E-02,9.61E-04,-6.29E-03,3.58E-02,6.58E-02,-7.09E-02,-6.49E-02,____8__5________4_______________.txt,42
-9.10E-03,-2.37E-02,-1.01E-02,-1.16E-02,6.94E-03,1.20E-02,-5.06E-02,4.62E-02,-5.41E-03,-2.54E-02,7.46E-02,3.23E-03,-4.13E-02,-2.57E-02,-2.90E-02,2.34E-02,-8.91E-02,5.37E-02,7.55E-02,____8__5________4_______________.txt,43
-3.56E-03,-2.98E-03,-1.06E-03,-2.66E-04,5.92E-04,1.67E-03,-6.40E-03,1.43E-03,2.39E-03,-1.47E-02,9.61E-03,-9.43E-03,3.09E-03,8.34E-04,4.23E-03,3.26E-03,4.46E-03,-1.64E-02,-8.82E-03,____8__5________4_______________.txt,44
-2.18E-03,-4.77E-03,-3.42E-03,-4.25E-03,-1.28E-03,9.83E-04,-4.65E-03,3.56E-04,-3.81E-03,-1.07E-02,1.09E-02,1.02E-02,3.58E-03,-7.11E-03,-6.41E-03,1.95E-02,8.21E-03,-1.53E-02,-7.68E-03,____8__5________4__________________.txt,45
-1.42E-02,-4.15E-02,-2.88E-02,-2.76E-02,-9.15E-03,9.11E-05,-4.04E-02,4.83E-02,-4.12E-03,-8.84E-02,4.07E-02,5.46E-03,4.03E-02,4.45E-02,-8.52E-03,1.77E-02,1.12E-01,-1.08E-01,-6.77E-02,____8__5________4_______________.txt,46
-2.89E-03,-2.84E-03,-1.36E-02,-1.11E-02,1.81E-03,6.92E-03,-2.57E-02,3.65E-02,-4.51E-03,-4.34E-02,-3.11E-03,1.25E-03,2.42E-03,4.84E-02,-4.43E-03,-7.80E-03,4.18E-02,-5.58E-02,-1.94E-02,____8__5________4_______________.txt,47
-4.30E-03,-1.44E-02,-9.04E-03,-1.03E-02,-3.37E-03,2.30E-03,-2.12E-02,1.76E-02,1.96E-04,-2.88E-02,3.11E-02,-2.57E-02,-1.56E-04,1.33E-03,-1.66E-03,3.03E-02,-1.73E-02,9.20E-03,7.05E-03,____8__5________4_______________.txt,48
-4.20E-04,1.55E-04,-1.76E-03,-2.89E-03,6.55E-04,-4.47E-05,1.41E-03,-6.35E-04,2.91E-03,-4.50E-03,2.56E-03,-4.09E-03,6.16E-03,-2.71E-05,8.47E-03,3.04E-03,3.77E-04,-1.80E-03,-5.19E-03,____8__5________4_________________.txt,49
-1.11E-01,-7.26E-02,-2.20E-02,-5.79E-02,-3.79E-02,2.00E-02,-2.25E-01,1.67E-01,-1.87E-02,-3.39E-01,2.53E-01,-1.82E-01,2.16E-03,1.37E-01,-1.18E-01,-3.48E-02,1.21E-01,-1.31E-01,-9.54E-02,____8__5________4_______________.txt,50
-8.84E-03,1.08E-03,-5.15E-03,6.37E-03,3.94E-03,2.85E-03,-3.38E-02,1.96E-02,-5.04E-03,-3.16E-02,1.21E-04,-1.71E-04,3.45E-03,1.97E-02,7.22E-03,1.01E-02,2.36E-02,-5.67E-02,-1.22E-02,____8__5________4_______________.txt,51
-3.20E-02,2.61E-02,-1.09E-02,-1.39E-02,-7.16E-03,7.39E-03,-4.91E-02,6.02E-02,1.58E-02,-1.01E-01,-2.85E-02,4.68E-04,3.12E-02,-4.83E-02,3.86E-03,8.83E-03,3.34E-02,-1.08E-01,-7.79E-02,____8__5________4_______________.txt,52
-1.49E-02,3.11E-03,-1.67E-02,-1.91E-02,7.36E-04,2.81E-04,-2.84E-02,3.02E-02,-8.37E-03,-4.58E-02,1.08E-02,3.94E-02,8.07E-03,2.23E-02,-3.56E-02,-3.46E-03,5.73E-02,-2.60E-02,-3.82E-02,____8__5________4_______________.txt,53
-1.43E-02,-1.09E-02,1.76E-03,-1.59E-02,-2.11E-03,1.21E-03,-6.01E-02,5.18E-02,-2.43E-02,-6.53E-02,1.15E-01,-6.57E-02,-1.49E-02,-9.63E-04,-5.72E-02,2.85E-02,-1.58E-01,1.33E-01,1.23E-01,____8__5________4_______________.txt,54
-4.89E-03,4.73E-03,-2.63E-03,6.42E-03,-6.68E-03,9.34E-03,-2.37E-02,2.16E-02,4.50E-03,-2.12E-02,-1.16E-03,5.83E-03,-1.92E-02,-1.14E-02,-1.24E-02,2.75E-02,-2.12E-02,-3.46E-03,1.78E-02,____8__5_______________6_______________.txt,55
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.05E-29,-5.05E-29,0.00E+00,____8__5_______________6______________.txt,56
-5.86E-02,-2.84E-01,-1.48E-01,-7.79E-02,-6.16E-02,-6.29E-02,-3.39E-01,-1.45E-01,3.96E-01,1.93E-01,-1.93E-01,-3.27E-02,4.51E-01,1.21E-01,-2.25E-01,-1.27E-01,-2.09E-01,-2.76E-03,3.81E-02,____8__5_______________6____________.txt,57
-1.68E-03,-1.04E-02,-2.00E-03,-6.60E-04,-1.53E-03,-3.21E-04,1.32E-03,-7.86E-05,5.67E-04,1.74E-03,7.27E-04,-2.32E-03,-3.95E-04,1.21E-03,3.36E-05,6.86E-05,2.84E-03,4.93E-04,-3.78E-04,____8__5_______________6___________________.txt,58
-2.51E-03,-1.55E-02,-3.00E-03,-9.90E-04,-2.29E-03,-4.82E-04,1.98E-03,-1.18E-04,8.51E-04,2.61E-03,1.09E-03,-3.48E-03,-5.92E-04,1.82E-03,5.04E-05,1.03E-04,4.26E-03,7.39E-04,-5.67E-04,____8__5_______________6____________________.txt,59
-2.53E-03,-9.96E-03,-5.33E-03,-6.10E-03,-4.03E-04,-9.43E-04,5.61E-03,-2.38E-03,7.18E-03,-4.73E-03,3.80E-03,-7.94E-03,9.16E-03,-2.65E-03,2.00E-02,5.00E-03,1.69E-03,3.39E-03,-9.40E-03,____8__5_______________6____________________.txt,60
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-7.70E-34,0.00E+00,____8__5_______________6______________.txt,61
-7.33E-06,4.67E-05,-5.68E-05,2.15E-04,-2.41E-04,5.39E-05,1.71E-04,1.79E-04,1.87E-04,-2.83E-04,2.01E-04,7.40E-04,3.77E-04,1.68E-04,-3.95E-04,-1.31E-04,1.02E-04,-2.53E-04,-1.70E-03,____8__5_______________6______________.txt,62
-1.25E-02,1.59E-02,-1.44E-02,-3.66E-02,-1.02E-02,3.20E-04,-8.72E-02,-6.60E-03,5.92E-02,-5.34E-03,-3.99E-02,6.20E-02,5.06E-02,1.82E-03,-7.49E-03,1.85E-02,9.65E-03,-1.61E-02,-2.26E-02,____8__5_______________6_______________.txt,63
-1.25E-02,1.36E-02,-3.44E-02,-5.19E-02,-7.53E-03,-6.44E-03,-1.09E-01,-1.23E-02,5.85E-02,-1.30E-04,-2.96E-02,9.63E-02,1.34E-01,-8.06E-04,-2.92E-02,2.61E-02,-4.85E-02,-3.25E-02,-5.22E-02,____8__5_______________6_______________.txt,64
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.18E-41,3.76E-37,3.76E-37,0.00E+00,____8__5_______________6______________.txt,65
-4.03E-03,-8.28E-03,-5.17E-05,1.26E-03,-3.57E-03,1.88E-04,-5.18E-03,-2.64E-03,3.17E-03,-1.21E-03,-1.13E-03,4.22E-03,-5.40E-03,-4.13E-03,-2.04E-03,-2.10E-03,9.74E-03,-8.80E-03,6.93E-03,____8__5_______________6_______________.txt,66
-1.57E-02,2.27E-02,-2.92E-02,-2.91E-02,2.64E-03,3.48E-03,-9.30E-02,1.64E-02,3.07E-02,-1.11E-02,-4.58E-02,6.86E-02,3.77E-02,2.22E-02,-1.31E-02,-3.78E-02,-8.98E-03,3.00E-02,-5.33E-03,____8__5_______________6_______________.txt,67
-3.25E-02,1.33E-03,1.65E-02,2.56E-02,-4.02E-03,-4.32E-03,-4.23E-02,-1.77E-02,-4.06E-04,6.04E-03,-2.15E-02,1.25E-02,-3.81E-02,-5.39E-03,-3.58E-02,-3.70E-02,-7.20E-03,-2.76E-02,1.70E-02,____8__5_______________6_______________.txt,68
-2.07E-02,7.40E-03,9.47E-03,1.56E-02,1.07E-03,-3.06E-03,-6.86E-02,-1.93E-02,2.92E-02,2.67E-02,-3.30E-02,-7.10E-03,7.88E-03,-1.14E-02,-4.93E-03,-3.40E-02,-2.86E-02,-8.51E-03,-9.37E-04,____8__5_______________6_______________.txt,69
-4.32E-02,1.00E-01,-3.01E-01,7.99E-02,-7.82E-03,-7.44E-03,-1.83E-01,-9.58E-02,-9.94E-02,1.46E-01,-7.80E-02,-2.11E-01,-1.56E-01,1.93E-01,-2.04E-02,1.16E-01,1.42E-01,4.66E-02,1.08E-02,____8__5_______________6_______________.txt,70
-1.28E-02,3.55E-02,-8.78E-02,-3.90E-03,-6.95E-03,-1.03E-02,-1.40E-02,-5.18E-02,3.78E-03,7.61E-03,7.46E-03,-1.07E-02,2.19E-02,-3.92E-02,-1.58E-02,-2.22E-02,7.76E-03,-7.80E-03,-2.75E-02,____8__5_______________6______________.txt,71
-1.26E-02,2.07E-02,-5.56E-02,1.13E-02,-1.39E-02,-4.32E-03,-4.56E-02,-7.47E-02,2.35E-02,1.49E-02,8.99E-03,-5.61E-03,-2.82E-02,-2.08E-02,-2.85E-02,-1.35E-02,-1.90E-02,-2.91E-02,1.21E-02,____8__5_______________6_______________.txt,72
-5.51E-02,9.33E-02,-2.10E-01,-1.06E-02,-5.11E-02,-1.39E-02,-2.63E-01,-1.96E-01,1.70E-02,1.20E-01,-6.37E-02,-3.90E-02,-1.62E-01,7.21E-02,3.75E-02,3.66E-01,4.82E-02,7.62E-02,-1.07E-01,____8__5_______________6_______________.txt,73
-2.54E-03,-1.20E-02,-4.87E-03,-4.41E-03,-2.82E-03,-2.46E-03,-2.33E-02,-3.90E-03,1.23E-02,9.23E-03,-4.61E-03,-1.65E-03,1.92E-02,5.85E-04,-1.17E-02,-9.69E-03,-2.16E-02,8.46E-03,1.66E-02,____8__5_______________6_________________.txt,74
-1.67E-02,-1.38E-03,2.04E-03,1.21E-03,-1.06E-02,3.68E-04,-4.89E-02,-1.26E-02,2.64E-02,2.92E-02,-2.11E-02,1.80E-02,-5.15E-03,9.19E-03,-1.26E-02,-2.14E-02,-1.30E-02,-1.55E-02,1.95E-02,____8__5_______________6_______________.txt,75
-1.50E-03,-1.58E-03,-4.71E-03,7.85E-04,-2.54E-03,5.98E-04,-2.48E-02,-6.92E-03,1.09E-02,7.28E-03,-1.32E-02,6.14E-03,2.98E-02,1.09E-02,-1.63E-02,1.29E-02,-1.32E-02,-1.34E-02,1.57E-02,____8__5_______________6_______________.txt,76
-1.27E-02,1.33E-02,-1.92E-02,-8.70E-03,2.05E-03,2.90E-03,-8.37E-02,-8.85E-03,6.57E-02,1.39E-02,-3.64E-02,4.17E-02,1.87E-02,3.15E-02,9.24E-03,3.95E-03,-3.68E-02,-5.04E-03,-8.53E-03,____8__5_______________6_______________.txt,77
-1.40E-02,-9.64E-03,-5.91E-03,-2.47E-03,-5.36E-04,9.59E-03,-1.13E-02,-1.50E-02,-9.78E-04,5.53E-03,-6.53E-03,1.87E-03,9.46E-03,2.82E-03,1.30E-02,2.04E-02,-6.01E-03,-4.44E-03,6.52E-03,____8__5_______________6_______________.txt,78
-5.83E-02,-3.87E-02,-5.69E-03,6.60E-03,-3.04E-02,2.33E-02,-1.32E-01,-6.75E-02,1.10E-02,3.09E-02,-2.96E-02,-5.62E-02,-1.25E-01,5.57E-02,4.44E-02,2.24E-01,7.57E-02,1.25E-02,-2.63E-02,____8__5_______________6_________________.txt,79
-1.44E-02,1.86E-02,-8.79E-03,-5.24E-03,-1.37E-02,-2.04E-02,-9.11E-02,-2.56E-02,7.27E-03,2.98E-02,-2.91E-02,3.04E-02,-3.17E-02,-1.72E-02,4.69E-02,2.46E-02,-2.30E-02,4.42E-03,2.30E-02,____8__5_______________6_______________.txt,80
-1.87E-02,2.21E-02,-4.94E-02,1.08E-02,-1.36E-02,-7.64E-03,-3.14E-02,-4.20E-02,-9.07E-04,3.22E-02,1.50E-02,-6.76E-03,-4.47E-03,-4.72E-02,-1.43E-02,-2.13E-02,-3.17E-02,8.30E-03,5.40E-04,____8__5_______________6_______________.txt,81
-1.93E-02,1.86E-02,-3.48E-02,-3.99E-02,-2.20E-03,4.88E-03,-7.11E-02,1.89E-02,3.97E-02,-2.63E-02,3.66E-02,1.06E-02,2.01E-02,-3.31E-03,-2.78E-02,1.62E-02,-3.22E-02,1.03E-01,2.18E-02,____8__5_______________6_______________.txt,82
-3.67E-03,-2.22E-03,2.25E-04,-1.33E-03,-3.07E-03,1.39E-03,-1.75E-02,-5.17E-03,2.25E-03,-2.40E-03,4.45E-03,1.53E-02,-2.32E-02,-2.06E-02,1.16E-02,-1.83E-03,7.09E-04,-1.31E-03,1.86E-02,____8__5_______________6_______________.txt,83
-1.34E-03,-5.22E-03,-3.25E-03,-1.98E-03,-3.85E-03,-9.62E-05,-1.65E-02,-5.72E-03,1.04E-02,3.80E-03,-6.77E-03,1.50E-03,2.50E-03,5.83E-03,-1.95E-03,1.21E-02,-2.72E-04,-5.61E-03,1.74E-03,____8__5_______________6________________.txt,84
-2.60E-02,-5.69E-03,8.28E-03,-6.40E-03,-1.35E-02,3.22E-03,-2.08E-02,-9.81E-03,6.60E-03,-4.57E-03,4.94E-03,1.03E-02,-2.75E-02,-1.64E-02,-1.42E-02,-3.77E-03,-1.54E-02,1.30E-02,3.74E-02,____8__5_______________6_______________.txt,85
-1.50E-02,2.83E-02,-1.44E-01,-2.59E-02,-5.74E-03,-8.03E-03,-1.31E-01,5.13E-02,2.62E-02,-1.30E-02,-9.73E-02,3.95E-02,4.85E-02,1.15E-01,-7.16E-02,-8.09E-02,8.16E-02,-7.31E-03,-4.86E-02,____8__5_______________6_______________.txt,86
-8.38E-03,3.78E-03,6.29E-03,7.94E-03,-1.01E-03,5.04E-03,-5.99E-03,-3.52E-03,-1.61E-03,4.56E-03,-4.86E-03,-1.91E-03,-1.34E-02,8.57E-03,-7.41E-03,5.08E-03,3.02E-03,-3.49E-03,1.43E-03,____8__5_______________6________________.txt,87
-3.99E-02,5.62E-02,-5.25E-02,2.22E-02,-2.05E-02,-1.87E-02,-5.54E-02,-2.34E-02,-3.91E-03,3.08E-02,-7.68E-02,-3.36E-02,-3.13E-02,1.01E-02,-1.13E-01,-5.97E-02,-2.97E-03,-8.40E-02,6.57E-02,____8__5_______________6_______________.txt,88
