官員,案件,記者,過程,態度,委員,弱勢,公聽會,民主進步黨籍,經貿,關係,對話,正義,國人,意見,責任,經濟,判決書,共識,貿易,東西,法官,家屬,銀行業,資金,國民,看法,人民,同仁,客戶,結果,狀況,財政,住宅,企業,基金,業務,方向,條例,範圍,問題,規定,代表,黨團,土地,民進黨籍,部長,主任,衝突,商品,人民幣,程度,閣員,發言人,程序,總統,小時,精神,正當性,爭議,在野黨,民意,意思,價格,金融,民主,議事,保險,事實,記者會,司法,需求,教授,董事長,行為,標準,法條,產品,立法院長,歷史,教育,學者,證券,投資,事項,重點,物價,行動,軍事,原因,地方,政治,基礎,下士,金融業,農產品,事情,可能性,被告,工作,方面,法務部長,機構,爭執,人才,首長,內政,角度,豬價,財政部長,市長,存款,提案,原則,法規,協議,決議,上限,方式,反應,內容,主委,風險,法案,因素,機關,理由,措施,民眾,時間,廠商,一審,豬農,比例,政務,農民,談判,新台幣,主管,說法,檢察官,機會,權益,黃金,時候,國民黨籍,關稅,國家,影響,全民,成本,辦法,成果,初審,業者,要求,服貿,機制,發言,單位,朝野,主席,資料,研討會,報告,人士,海峽,旅長,體系,產業,經驗,部會,媒體,農業,衝擊,方案,利率,能力,數字,團隊,議事錄,會議,人員,陸軍,政策,事件,小組,證據,進度,行政,檢方,交易,民進黨團,消費者,競爭力,養豬戶,願景,制度,建設,立場,情況,利益,議題,順序,承諾,政府,立委,豬肉,內閣,項目,貨品,社會
53.658556485730919,37.893484994415068,37.002387025520434,33.238941294812093,30.910013849839785,27.98236516463809,26.44285314605083,25.955987550320184,25.415510611828669,23.720089742647371,22.444562967049087,20.630373252982306,18.928194436737474,17.830719689065376,17.124089500049195,16.937665275261303,16.341702975998498,15.593816254971175,15.337580284387881,14.565538084718195,14.364622630214562,13.795284384453876,13.636969434818628,12.929962594985318,12.816466465289565,12.690191661151301,12.490459374782624,12.060835868196426,11.831891763849995,11.554541655657593,11.233667668915682,10.986119897508381,10.747746343484767,10.552786265219694,10.46351682311013,10.204493633937718,9.8978073990950026,9.7615891746333272,9.4473088132067335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211
